registry,file,publisher,rule_id,category,severity,detection,threat_actor_account
OpenClaw,sakaen736jih/nano-banana-pro-glfq7a/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-gyyjbx/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-hu1vfx/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-lldjo1/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-lrmva2/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-mauf71/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-mzvmth/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-ogmcrj/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-oinrw3/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-pcgniu/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-pqcucx/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-ptnlkl/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-srlqfn/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-stl6ak/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-wepcdp/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-xeqcnk/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-banana-pro-yywjf1/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-9j7bj/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-cr79t/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-eeadu/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-ey8zb/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-gbegf/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-kxufw/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-mns57/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-n2hcr/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-q3e3z/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-quqdg/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-rt9y1/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-sdjzy/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-tkqfw/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-vbdin/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-vhitx/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-xyixq/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-yqsfx/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/nano-pdf-zpgdu/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/summarize-177r/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/summarize-7mfv/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/summarize-ienz/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/summarize-ilyc/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/summarize-jd4g/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/summarize-jqoq/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/summarize-kx5u/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/summarize-nrqj/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/summarize-rjig/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/summarize-syis/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/summarize-v8w3/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/summarize-wy5c/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-1sk/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-339/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-5qi/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-ayv/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-e7x/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-eco/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-era/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-evv/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-hdg/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-hq4/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-ikx/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-klt/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-mch/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-muk/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-mwj/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-pma/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-w3y/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-xcb/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/wacli-ydw/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watchar/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-7/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-8/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-a/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-c/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-d/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-g/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-h/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-j/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-k/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-n/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-p/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-u/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-w/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-x/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,sakaen736jih/youtube-watcher-z/SKILL.md,sakaen736jih,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,yes
OpenClaw,saltorioussig/among-traitors-game/SKILL.md,saltorioussig,ATR-2026-00126,skill-compromise,high,Skill Rug Pull Setup Pattern,
OpenClaw,samber/golang-stretchr-testify/SKILL.md,samber,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,samber/golang-troubleshooting/SKILL.md,samber,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,san-npm/aleph-cloud-self-deployment/SKILL.md,san-npm,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,san-npm/aleph-vm-replication/SKILL.md,san-npm,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,sandmark78/input-validator/SKILL.md,sandmark78,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,sandmark78/input-validator/SKILL.md,sandmark78,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,sarielwang93/context-budgeting/SKILL.md,sarielwang93,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,satoshistackalotto/dashboard-greek-accounting/SKILL.md,satoshistackalotto,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,saurabhjain1592/governance-policies/SKILL.md,saurabhjain1592,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,sctc888-hub/reverseprompt/SKILL.md,sctc888-hub,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,sdk-team/alibabacloud-cfw-exposure-detection/SKILL.md,sdk-team,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,sdk-team/alibabacloud-cfw-ips-event/SKILL.md,sdk-team,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,sdk-team/alibabacloud-cfw-ips-event/SKILL.md,sdk-team,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,sdk-team/alibabacloud-emr-cluster-manage/SKILL.md,sdk-team,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,sdk-team/alibabacloud-emr-cluster-manage/SKILL.md,sdk-team,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,sealegs-ai-coder/sealegs-marine-forecast/SKILL.md,sealegs-ai-coder,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,sebclawops/project-loop/SKILL.md,sebclawops,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,seedamir/amir/SKILL.md,seedamir,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,selimerunkut/unified-security-auditor/SKILL.md,selimerunkut,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,senthazalravi/zohoclaw/SKILL.md,senthazalravi,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,senthazalravi/zohoclaw/skills/linkedin-klt/SKILL.md,senthazalravi,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,senthazalravi/zohoclaw/skills/linkedin-y5b/SKILL.md,senthazalravi,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,seph1709/fb-inbox-forward/SKILL.md,seph1709,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,seph1709/instagram-page/SKILL.md,seph1709,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,seph1709/tiktok-page/SKILL.md,seph1709,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,seph1709/x-page/SKILL.md,seph1709,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,seraphetx/dating-pilot/SKILL.md,seraphetx,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,shaharsha/elevenlabs-tts/SKILL.md,shaharsha,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,shashwatgtm/competitive-intelligence-market-research/SKILL.md,shashwatgtm,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,shawnminh/tencent-agent-storage/SKILL.md,shawnminh,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,shay0j/security-check/SKILL.md,shay0j,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,shay0j/security-check/SKILL.md,shay0j,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,shi8103312/clawsec-1-0-0/skill.md,shi8103312,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,shimmernight/skill-creator-latest/SKILL.md,shimmernight,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,shineliang/multi-agent-industry-research/SKILL.md,shineliang,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,siddylcon/corporate-video-maker/SKILL.md,siddylcon,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,simbabuddy/open-prose/SKILL.md,simbabuddy,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,sirwym/cpp-problem-generator/SKILL.md,sirwym,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,sixela33/open-stellar/SKILL.md,sixela33,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,skywalker-lili/jclaw-gemini-deep-research/SKILL.md,skywalker-lili,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,smallgeding/ding-restaurant-reservation/SKILL.md,smallgeding,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,smithnodebyte/smithnode/skill.md,smithnodebyte,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,solomonneas/pentest-commands/SKILL.md,solomonneas,ATR-2026-00122,skill-compromise,high,Weaponized Skill — Agent as Attack Tool,
OpenClaw,solomonneas/s3-pentest-commands/SKILL.md,solomonneas,ATR-2026-00122,skill-compromise,high,Weaponized Skill — Agent as Attack Tool,
OpenClaw,sonyrw/clawdbot-security-suite-bak/SKILL.md,sonyrw,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,sonyrw/clawdbot-security-suite-bak/SKILL.md,sonyrw,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,sonyrw/clawdbot-security-suite-bak/SKILL.md,sonyrw,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,sonyrw/clawdbot-security-suite-bak/skills/security/SKILL.md,sonyrw,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,sonyrw/clawdbot-security-suite-bak/skills/security/SKILL.md,sonyrw,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,sonyrw/clawdbot-security-suite-bak/skills/security/SKILL.md,sonyrw,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,sophiaashi/teamolab-school/SKILL.md,sophiaashi,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,spacesq/s2-brand-opinion-radar/skill.md,spacesq,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,spclaudehome/slack-power-tools/SKILL.md,spclaudehome,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,squallfire/skill-blocker/SKILL.md,squallfire,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,sru4ka/agentpulse/SKILL.md,sru4ka,ATR-2026-00105,tool-poisoning,high,Silent Action Concealment Instructions in Tool Descriptions,
OpenClaw,sscui/tacoclaw-dev/SKILL.md,sscui,ATR-2026-00105,tool-poisoning,high,Silent Action Concealment Instructions in Tool Descriptions,
OpenClaw,ssssshaoa/material-to-prd/SKILL.md,ssssshaoa,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,stardreaming/clawguard-checker/SKILL.md,stardreaming,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,stardreaming/clawguard-detector/SKILL.md,stardreaming,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,stardreaming/clawguard-detector/SKILL.md,stardreaming,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,stardreaming/clawguard-guardian/SKILL.md,stardreaming,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,staroldtrace/guard-dog/SKILL.md,staroldtrace,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,stevengonsalvez/bitwarden-bwe/SKILL.md,stevengonsalvez,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,stevenho1394/hk-urbtix-events/SKILL.md,stevenho1394,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,stonega/clawearn/core/security/SKILL.md,stonega,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,stoneislandartur/drip-director/SKILL.md,stoneislandartur,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,strydex/yandex-speechkit-stt/SKILL.md,strydex,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,sukiraman/canary/SKILL.md,sukiraman,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,sukiraman/canary/SKILL.md,sukiraman,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,supermario11/cuihua-error-handler/SKILL.md,supermario11,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,superzhangquansong/hdl-skills-hub/SKILL.md,superzhangquansong,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,sweesama/mzu-news-briefing/SKILL.md,sweesama,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,swiftuis/social-persona-switcher/SKILL.md,swiftuis,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,sxu75374/videochat-withme/SKILL.md,sxu75374,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,taiyangc/nile-markets/SKILL.md,taiyangc,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,tang-auuu/doc-review-auuu/SKILL.md,tang-auuu,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,tarun-khatri/depradar/SKILL.md,tarun-khatri,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,teamtelnyx/telnyx-toolkit/api/go/telnyx-webrtc-go/SKILL.md,teamtelnyx,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,teamtelnyx/telnyx-toolkit/api/java/telnyx-webrtc-java/SKILL.md,teamtelnyx,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,teamtelnyx/telnyx-toolkit/api/javascript/telnyx-webrtc-javascript/SKILL.md,teamtelnyx,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,teamtelnyx/telnyx-toolkit/api/python/telnyx-webrtc-python/SKILL.md,teamtelnyx,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,teamtelnyx/telnyx-toolkit/api/ruby/telnyx-webrtc-ruby/SKILL.md,teamtelnyx,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,tedim52/privy/SKILL.md,tedim52,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,tenequm/agentbox-openrouter/SKILL.md,tenequm,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,tenequm/effect-ts/SKILL.md,tenequm,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,tenlifejosh/guardian-security/SKILL.md,tenlifejosh,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,teoslayer/pilot-discord-bridge/SKILL.md,teoslayer,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,tetsuakira-vk/shopify-product-writer/SKILL.md,tetsuakira-vk,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,theagentwire/agent-security-ops/SKILL.md,theagentwire,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,theamericanmaker/bobiverse-replicate/SKILL.md,theamericanmaker,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,theelephantcoder/claw-security-auditor/SKILL.md,theelephantcoder,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,theshadowrose/canary-sr/SKILL.md,theshadowrose,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,theshadowrose/drift-guard-sr/SKILL.md,theshadowrose,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,theshadowrose/env-guard/SKILL.md,theshadowrose,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,thincher/book-write/SKILL.md,thincher,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,thinkingmanyangyang/feishu-calendar-cn/SKILL.md,thinkingmanyangyang,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,thinkingmanyangyang/feishu-calendar-oauth/SKILL.md,thinkingmanyangyang,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,thinkingmanyangyang/feishu-doc-manager-pro/SKILL.md,thinkingmanyangyang,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
